
#          title damage energy traversable is_fall
Interface: plain      0      0           1       0
Interface: rocks      1      0           1       0
Interface: mud        0      1           1       0
Interface: wall      10      1           0       0
Interface: cliff      0      0           1       1
Cell:   16   3000.00      0.00   -246.24   26    0   17   15  wall wall wall wall
Object:   OBJ00308     16      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00309     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00310     16      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00311     16      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00312     16      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00313     16      c3m    10.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00314     16      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00315     16      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00316     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00317     16      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00318     16      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00319     16      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00320     16      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00321     16      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00322     16      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00323     16      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00324     16      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00325     16      dBm   -50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00326     16      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00327     16      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00328     16      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00329     16      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00330     16      d3t   -50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00331     16      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00332     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00333     16      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00334     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00335     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00336     16      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00337     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00338     16      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00339     16      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00340     16      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00341     16      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00342     16      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00343     16      dBt    10.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00344     16      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00345     16      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00346     16      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00347     16      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00348     16      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00349     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00350     16      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00351     16      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00352     16      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00353     16      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00354     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00355     16      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00356     16      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00357     16      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00358     16      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00359     16      VBt    10.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00360     16      Vrm   -50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00361     16      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00362     16      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00363     16      VBt    50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00364     16      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00365     16      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00366     16      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00367     16      V3t   -50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00368     16      d3s    10.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00369     16      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00370     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00371     16      dBs    50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00372     16      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00373     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00374     16      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00375     16      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00376     16      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00377     16      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00378     16      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00379     16      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00380     16      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00381     16      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00382     16      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00383     16      V3m   -50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00384     16      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00385     16      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00386     16      dBs    50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00387     16      V3t    10.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00388     16      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00389     16      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00390     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00391     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00392     16      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00393     16      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00394     16      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00395     16      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00396     16      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00397     16      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00398     16      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00399     16      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00400     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00401     16      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00402     16      dBs    50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00403     16      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00404     16      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00405     16      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00406     16      V3t   -50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00407     16      dBt   -50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00408     16      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00409     16      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00410     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00411     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00412     16      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00413     16      dBt    10.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00414     16      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00415     16      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00416     16      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00417     16      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00418     16      dBs    50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00419     16      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00420     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00421     16      VBt    10.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00422     16      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00423     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00424     16      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00425     16      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00426     16      d3s    10.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00427     16      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00428     16      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00429     16      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00430     16      Vrm   -50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00431     16      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00432     16      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00433     16      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00434     16      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00435     16      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00436     16      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00437     16      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00438     16      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00439     16      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00440     16      dBs    50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00441     16      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00442     16      dBt    10.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00443     16      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00444     16      d3m   -50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00445     16      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00446     16      VBt    10.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00447     16      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00448     16      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00449     16      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00450     16      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00451     16      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00452     16      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00453     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00454     16      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00455     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00456     16      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00457     16      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00458     16      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00459     16      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00460     16      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00461     16      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00462     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00463     16      VBt    50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00464     16      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00465     16      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00466     16      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00467     16      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00468     16      dBt    10.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00469     16      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00470     16      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00471     16      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00472     16      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00473     16      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00474     16      VBt    10.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00475     16      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00476     16      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00477     16      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00478     16      dBt    10.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00479     16      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00480     16      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00481     16      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00482     16      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00483     16      drm   -50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00484     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00485     16      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00486     16      V3t    10.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00487     16      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00488     16      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00489     16      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00490     16      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00491     16      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00492     16      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00493     16      V3t    10.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00494     16      c3t    10.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ00495     16      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00496     16      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00497     16      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00498     16      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00499     16      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00500     16      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00501     16      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00502     16      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00503     16      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00504     16      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00505     16      dBt    10.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00506     16      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00507     16      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00508     16      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00509     16      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00510     16      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00511     16      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00512     16      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00513     16      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00514     16      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00515     16      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Base: 16
Goal: 16

